timestamp,latitude,longitude,heading,speed,easting,northing
1429868726.53295,-33.8940364068,151.1892163462,747.2373409655,6.2793944018,332560.146435615,6248117.1499098
1429868726.53438,-33.8940359721,151.1892166262,747.2166695618,5.4724931003,332560.171473206,6248117.19857126
1429868726.5358,-33.8940354753,151.1892169459,747.2027808956,6.2542778289,332560.200070821,6248117.25419298
1429868726.53721,-33.8940349764,151.1892172668,747.1971822419,6.2793944018,332560.228773785,6248117.31004295
1429868726.53865,-33.8940344775,151.1892175877,747.1930071257,6.2793944018,332560.257471985,6248117.36589537
1429868726.54007,-33.8940339805,151.1892179072,747.193772522,6.2542778289,332560.286053742,6248117.42152523
1429868726.54157,-33.8940334836,151.1892182268,747.1992272183,6.2542778289,332560.314638518,6248117.47715355
1429868726.54298,-33.8940329847,151.1892185478,747.2097061646,6.2793944018,332560.343345853,6248117.53300128
1429868726.54443,-33.89403255,151.1892188276,747.2242882484,5.4724931003,332560.368374944,6248117.5816671
1429868726.54586,-33.8940320532,151.1892191476,747.2445644822,6.2542778289,332560.396996536,6248117.63727649
1429868726.55079,-33.894031627,151.1892194708,747.2757450739,6.2542778289,332560.426046183,6248117.6850737
1429868726.55223,-33.8940311908,151.1892197524,747.3082469827,5.4944701016,332560.451239725,6248117.73390203
1429868726.55366,-33.8940306945,151.1892200734,747.3476153665,6.2542778289,332560.479952032,6248117.78946463
1429868726.55508,-33.8940301964,151.1892203961,747.3940177003,6.2793944018,332560.508821392,6248117.84522877
1429868726.55649,-33.8940297005,151.189220718,747.4448581216,6.2542778289,332560.537622401,6248117.90074545
1429868726.55792,-33.8940292651,151.1892210013,747.4974570304,5.4944701016,332560.562968504,6248117.94949476
1429868726.55934,-33.8940287697,151.1892213243,747.5554988767,6.2542778289,332560.591873179,6248118.00495753
1429868726.56077,-33.8940282727,151.1892216492,747.6171414355,6.2793944018,332560.620952077,6248118.06061269
1429868726.56224,-33.8940278397,151.189221933,747.6831383443,5.4724931003,332560.646348351,6248118.10908791
1429868726.56366,-33.8940273432,151.1892222593,747.7519823281,6.2793944018,332560.675554655,6248118.16467632
1429868726.56508,-33.8940268491,151.189222585,747.8223335869,6.2542778289,332560.70471137,6248118.22000701
1429868726.57001,-33.8940264919,151.1892228651,747.9035648529,5.4724931003,332560.729914436,6248118.26008036
1429868726.57142,-33.8940260601,151.1892231515,747.9858905742,5.4724931003,332560.75555961,6248118.30842436
1429868726.57286,-33.8940255652,151.1892234811,748.070812158,6.2793944018,332560.785067013,6248118.36385353
1429868726.57431,-33.8940250726,151.1892238102,748.1532216168,6.2542778289,332560.814536975,6248118.41901802
